full_journey,nb_parcours
AFFILIATION-REFERRAL-DIRECT_ACCESS-AFFILIATION-REFERRAL-SEO-AFFILIATION-REFERRAL,1
DIRECT_ACCESS-SEO-AD_EXCHANGE_appnexus-SEO-DIRECT_ACCESS-AD_EXCHANGE_appnexus-DIRECT_ACCESS,1
SEO-AD_EXCHANGE_appnexus-SEO-AD_EXCHANGE_appnexus-SEO-AD_EXCHANGE_appnexus-SEO-AD_EXCHANGE_appnexus-SEO-AD_EXCHANGE_appnexus-SEO-AD_EXCHANGE_appnexus-SEO,1
AFFILIATION-SEO-email_tactique,1
email_auto-REFERRAL-SEO-DIRECT_ACCESS-SEO-DIRECT_ACCESS-email_auto-SEO,1
DIRECT_ACCESS-SEO-email_auto-DIRECT_ACCESS-SEO-email_auto-DIRECT_ACCESS-email_auto-DIRECT_ACCESS,1
AFFILIATION-AD_EXCHANGE_appnexus-AFFILIATION-REFERRAL-AFFILIATION-REFERRAL-AD_EXCHANGE_appnexus-REFERRAL-AFFILIATION-REFERRAL-AFFILIATION-REFERRAL,1
AFFILIATION-REFERRAL-AFFILIATION-REFERRAL-AFFILIATION-REFERRAL-AFFILIATION-REFERRAL-AFFILIATION-REFERRAL-AFFILIATION-REFERRAL-AFFILIATION-REFERRAL-AFFILIATION-REFERRAL-AFFILIATION-REFERRAL,1
AD_EXCHANGE_appnexus-email_auto-DIRECT_ACCESS-email_auto-DIRECT_ACCESS,1
SEO-AD_EXCHANGE_appnexus-SEO-email_auto-DIRECT_ACCESS,1
SEO-AD_EXCHANGE_appnexus-SEO-REFERRAL-AD_EXCHANGE_appnexus-DIRECT_ACCESS,1
DIRECT_ACCESS-AFFILIATION-REFERRAL-AFFILIATION-REFERRAL-AFFILIATION-REFERRAL-AFFILIATION-REFERRAL-AFFILIATION-REFERRAL,1
email_auto-AD_EXCHANGE_appnexus-DISPLAY-AD_EXCHANGE_appnexus-email_auto,1
REFERRAL-SEO-REFERRAL-email_auto-REFERRAL-email_auto-REFERRAL-SEO-email_auto-REFERRAL-email_auto-SEO,1
email_tactique-email_auto-REFERRAL-DIRECT_ACCESS,1
SEO-REFERRAL-AFFILIATION-SEO,1
DIRECT_ACCESS-AD_EXCHANGE_appnexus-SEO-AD_EXCHANGE_appnexus-DIRECT_ACCESS,1
SEO-DIRECT_ACCESS-email_auto-SEO-DIRECT_ACCESS-SEO-DIRECT_ACCESS-SEO-email_auto-DIRECT_ACCESS,1
AD_EXCHANGE_appnexus-SEO-AFFILIATION-SEO,1
SEO-email_auto-AD_EXCHANGE_appnexus-SEO-email_auto-AD_EXCHANGE_appnexus,1
SEO-AD_EXCHANGE_appnexus-SEO-AD_EXCHANGE_appnexus-SEO-AD_EXCHANGE_appnexus-SEO-AD_EXCHANGE_appnexus-SEO-AD_EXCHANGE_appnexus-SEO-AD_EXCHANGE_appnexus-SEO-AD_EXCHANGE_appnexus-SEO-AD_EXCHANGE_appnexus-SEO-AD_EXCHANGE_appnexus,1
SEO-email_auto-SEO-email_auto,1
email_tactique-DIRECT_ACCESS-email_tactique-DIRECT_ACCESS,1
DIRECT_ACCESS-email_auto-DIRECT_ACCESS-email_auto-DIRECT_ACCESS-email_auto-DIRECT_ACCESS-email_auto-DIRECT_ACCESS-SEO-DIRECT_ACCESS-SEO,1
SEO-AD_EXCHANGE_appnexus-DIRECT_ACCESS-AD_EXCHANGE_appnexus-DIRECT_ACCESS-AD_EXCHANGE_appnexus-DIRECT_ACCESS-AD_EXCHANGE_appnexus-SEO-AD_EXCHANGE_appnexus-SEO,1
AFFILIATION-SEO-AFFILIATION-REFERRAL-SEO,1
DIRECT_ACCESS-SEO-DIRECT_ACCESS-SEO-DIRECT_ACCESS-email_auto-DIRECT_ACCESS-SEO-DIRECT_ACCESS-email_auto-DIRECT_ACCESS-email_auto-DIRECT_ACCESS-email_auto-DIRECT_ACCESS,1
SEO-AD_EXCHANGE_appnexus-DIRECT_ACCESS-REFERRAL-DIRECT_ACCESS,1
REFERRAL-AFFILIATION-REFERRAL-AFFILIATION-REFERRAL-SEO,1
AD_EXCHANGE_appnexus-SEO-AD_EXCHANGE_appnexus-SEO-AD_EXCHANGE_appnexus-SEO-DIRECT_ACCESS-AD_EXCHANGE_appnexus-DIRECT_ACCESS,1
SEO-DIRECT_ACCESS-SEO-DIRECT_ACCESS-SEO-DIRECT_ACCESS-DISPLAY-email_auto-SEO-DIRECT_ACCESS-AFFILIATION-REFERRAL-AFFILIATION-SEO,1
AD_EXCHANGE_appnexus-AFFILIATION-REFERRAL-SEO-AFFILIATION-REFERRAL-AFFILIATION-REFERRAL-AD_EXCHANGE_appnexus-email_auto-SEO,1
SEO-AD_EXCHANGE_appnexus-AFFILIATION-DIRECT_ACCESS-AFFILIATION,1
AFFILIATION-REFERRAL-AFFILIATION-REFERRAL-AFFILIATION-REFERRAL-AFFILIATION-REFERRAL-AFFILIATION-REFERRAL-AFFILIATION-REFERRAL-AFFILIATION-REFERRAL-AFFILIATION-REFERRAL,1
SEO-AD_EXCHANGE_appnexus-AFFILIATION-AD_EXCHANGE_appnexus-SEO-AD_EXCHANGE_appnexus-SEO,1
email_auto-DIRECT_ACCESS-email_auto-SEO-DIRECT_ACCESS-email_auto-SEO-email_auto-DIRECT_ACCESS-email_auto,1
DIRECT_ACCESS-REFERRAL-DIRECT_ACCESS-SEO-AD_EXCHANGE_appnexus-DIRECT_ACCESS-AD_EXCHANGE_appnexus,1
SEO-AFFILIATION-REFERRAL-SEO-AFFILIATION-REFERRAL,1
REFERRAL-AD_EXCHANGE_appnexus-DIRECT_ACCESS-REFERRAL,1
SEO-AD_EXCHANGE_appnexus-SEO-AD_EXCHANGE_appnexus-SEO-REFERRAL,1
SEO-DIRECT_ACCESS-SEO-DIRECT_ACCESS-REFERRAL,1
SEO-REFERRAL-DIRECT_ACCESS-SEO-AFFILIATION-REFERRAL,1
DIRECT_ACCESS-SEO-REFERRAL,1
DIRECT_ACCESS-AD_EXCHANGE_appnexus-REFERRAL-DIRECT_ACCESS,1
DIRECT_ACCESS-SEO-DIRECT_ACCESS-email_tactique-SEO-REFERRAL-email_auto-DIRECT_ACCESS-email_auto-DIRECT_ACCESS-email_auto-DIRECT_ACCESS,1
DIRECT_ACCESS-email_tactique-email_auto-DIRECT_ACCESS-SEO-DIRECT_ACCESS-email_auto-DIRECT_ACCESS-SEO-DIRECT_ACCESS-email_tactique-SEO-email_auto-SEO,1
DIRECT_ACCESS-email_auto-DIRECT_ACCESS-email_auto-DIRECT_ACCESS-SEO-DIRECT_ACCESS,1
SEO-AD_EXCHANGE_appnexus-DIRECT_ACCESS-SEO-DIRECT_ACCESS,1
REFERRAL-AFFILIATION-REFERRAL-AFFILIATION-REFERRAL-AFFILIATION-REFERRAL,1
DIRECT_ACCESS-AFFILIATION-REFERRAL-AFFILIATION-REFERRAL,1
DIRECT_ACCESS-email_auto-DIRECT_ACCESS-email_auto-DIRECT_ACCESS-email_auto,1
DIRECT_ACCESS-AD_EXCHANGE_appnexus-SEO-AD_EXCHANGE_appnexus-DIRECT_ACCESS-AD_EXCHANGE_appnexus-DIRECT_ACCESS,1
AD_EXCHANGE_appnexus-email_auto-DIRECT_ACCESS-AFFILIATION-REFERRAL,1
email_auto-DIRECT_ACCESS-AFFILIATION-REFERRAL-DIRECT_ACCESS-email_auto,1
SEO-AD_EXCHANGE_appnexus-SEO-AD_EXCHANGE_appnexus-SEO-AFFILIATION-REFERRAL,1
AD_EXCHANGE_appnexus-SEO-DIRECT_ACCESS-REFERRAL,1
email_auto-DIRECT_ACCESS-email_auto-DIRECT_ACCESS-SEO-email_tactique-email_auto-DIRECT_ACCESS-REFERRAL-SEO-DIRECT_ACCESS-SEO-email_auto-DIRECT_ACCESS-email_auto-DIRECT_ACCESS,1
DIRECT_ACCESS-AD_EXCHANGE_appnexus-email_auto-AD_EXCHANGE_appnexus,1
SEO-AFFILIATION-REFERRAL-SEO-AFFILIATION-REFERRAL-SEO-AFFILIATION-REFERRAL,1
REFERRAL-DIRECT_ACCESS-email_auto-DIRECT_ACCESS-AD_EXCHANGE_appnexus-DIRECT_ACCESS,1
AFFILIATION-DIRECT_ACCESS-AFFILIATION-REFERRAL-AFFILIATION-REFERRAL-AFFILIATION-REFERRAL,1
AD_EXCHANGE_appnexus-email_auto-DIRECT_ACCESS-email_auto-SEO-email_auto,1
AFFILIATION-REFERRAL-AFFILIATION-DIRECT_ACCESS,1
SEO-DIRECT_ACCESS-SEO-AD_EXCHANGE_appnexus-SEO-DIRECT_ACCESS,1
SEO-DIRECT_ACCESS-SEO-DIRECT_ACCESS-SEO-email_auto-SEO-email_auto,1
SEO-AD_EXCHANGE_appnexus-email_auto-SEO-email_auto,1
DIRECT_ACCESS-SEO-REFERRAL-email_tactique-email_auto-SEO-email_auto-DIRECT_ACCESS-SEO-DIRECT_ACCESS-email_auto-DIRECT_ACCESS,1
email_auto-DIRECT_ACCESS-email_auto-REFERRAL-email_auto-REFERRAL,1
AD_EXCHANGE_appnexus-SEO-email_auto-SEO,1
AD_EXCHANGE_appnexus-AFFILIATION-AD_EXCHANGE_appnexus-AFFILIATION,1
SEO-DIRECT_ACCESS-AD_EXCHANGE_appnexus-DIRECT_ACCESS-AD_EXCHANGE_appnexus-SEO-DIRECT_ACCESS-AD_EXCHANGE_appnexus-SEO-DIRECT_ACCESS,1
AFFILIATION-REFERRAL-AD_EXCHANGE_appnexus-DIRECT_ACCESS-AFFILIATION-REFERRAL,1
SEO-DIRECT_ACCESS-SEO-DIRECT_ACCESS-SEO-DIRECT_ACCESS-email_auto-DIRECT_ACCESS-SEO-email_auto-SEO-DIRECT_ACCESS-email_auto,1
DIRECT_ACCESS-AD_EXCHANGE_appnexus-DIRECT_ACCESS-AD_EXCHANGE_appnexus-DIRECT_ACCESS-AD_EXCHANGE_appnexus-DIRECT_ACCESS-AD_EXCHANGE_appnexus-DIRECT_ACCESS-AD_EXCHANGE_appnexus-DIRECT_ACCESS-AD_EXCHANGE_appnexus-DIRECT_ACCESS,1
AFFILIATION-REFERRAL-AD_EXCHANGE_appnexus-AFFILIATION-REFERRAL-AFFILIATION-REFERRAL-AFFILIATION-REFERRAL-AFFILIATION-REFERRAL,1
AFFILIATION-REFERRAL-AFFILIATION-REFERRAL-AFFILIATION-REFERRAL-AFFILIATION-REFERRAL-AFFILIATION-REFERRAL-AFFILIATION-REFERRAL-AFFILIATION-REFERRAL-AFFILIATION-REFERRAL-AFFILIATION-REFERRAL-AFFILIATION-REFERRAL-AFFILIATION-REFERRAL-AFFILIATION-REFERRAL-AFFILIATION-REFERRAL-AFFILIATION-REFERRAL-AFFILIATION-REFERRAL-AFFILIATION-REFERRAL-AFFILIATION-REFERRAL-AFFILIATION-REFERRAL-AFFILIATION-REFERRAL-AFFILIATION-REFERRAL,1
SEO-AD_EXCHANGE_appnexus-REFERRAL-AD_EXCHANGE_appnexus,1
SEO-AFFILIATION-REFERRAL-AFFILIATION-REFERRAL-AFFILIATION-REFERRAL-AFFILIATION-AD_EXCHANGE_appnexus-SEO-AD_EXCHANGE_appnexus-SEO,1
email_auto-SEO-AD_EXCHANGE_appnexus,1
DIRECT_ACCESS-SEO-DIRECT_ACCESS-SEO-DIRECT_ACCESS-SEO-email_tactique-SEO-email_auto-DIRECT_ACCESS-email_auto-DIRECT_ACCESS,1
SEO-DIRECT_ACCESS-SEO-email_auto-DIRECT_ACCESS-SEO,1
AD_EXCHANGE_appnexus-SOCIAL-SEO,1
SEO-DIRECT_ACCESS-AD_EXCHANGE_appnexus-DIRECT_ACCESS-AD_EXCHANGE_appnexus-SEO,1
DIRECT_ACCESS-AFFILIATION-AD_EXCHANGE_appnexus-DIRECT_ACCESS-AD_EXCHANGE_appnexus-DIRECT_ACCESS-AD_EXCHANGE_appnexus,1
DIRECT_ACCESS-REFERRAL-DIRECT_ACCESS-AD_EXCHANGE_appnexus-DIRECT_ACCESS-AD_EXCHANGE_appnexus-DIRECT_ACCESS-email_auto-DIRECT_ACCESS-AD_EXCHANGE_appnexus-email_auto-email_tactique-DIRECT_ACCESS-SEO-DIRECT_ACCESS-AD_EXCHANGE_appnexus-DIRECT_ACCESS,1
SEO-email_auto-SEO-AD_EXCHANGE_appnexus-SEO-AD_EXCHANGE_appnexus-SEO,1
SEO-AFFILIATION-REFERRAL-SEO-REFERRAL-AFFILIATION-REFERRAL-AFFILIATION,1
AD_EXCHANGE_appnexus-email_auto-AD_EXCHANGE_appnexus-SEO-email_auto,1
REFERRAL-AFFILIATION-REFERRAL-DIRECT_ACCESS-REFERRAL-AFFILIATION-REFERRAL-AFFILIATION-DIRECT_ACCESS-AFFILIATION-REFERRAL-AFFILIATION-REFERRAL,1
AD_EXCHANGE_appnexus-email_auto-REFERRAL-SEO,1
AD_EXCHANGE_appnexus-SEO-AD_EXCHANGE_appnexus-SEO-AD_EXCHANGE_appnexus-REFERRAL-AFFILIATION-REFERRAL-SEO,1
email_auto-REFERRAL-SEO-email_auto,1
email_auto-DIRECT_ACCESS-SEO-DIRECT_ACCESS-email_auto-DIRECT_ACCESS-SEO-DIRECT_ACCESS-SEO-DIRECT_ACCESS-SEO,1
SEO-DIRECT_ACCESS-SEO-AFFILIATION-DIRECT_ACCESS-SEO-DIRECT_ACCESS-REFERRAL-AFFILIATION,1
AD_EXCHANGE_appnexus-email_auto-REFERRAL-email_auto-REFERRAL-AD_EXCHANGE_appnexus-email_auto-DIRECT_ACCESS-SEO-email_auto-REFERRAL,1
DIRECT_ACCESS-SEO-DIRECT_ACCESS-email_tactique-SEO-REFERRAL,1
DIRECT_ACCESS-SEO-DIRECT_ACCESS-SEO-AD_EXCHANGE_appnexus-DIRECT_ACCESS-SEO,1
SEO-DIRECT_ACCESS-REFERRAL-SEO,1
AFFILIATION-DIRECT_ACCESS-email_auto-DIRECT_ACCESS,1
email_auto-SEO-REFERRAL-email_tactique-email_auto-DIRECT_ACCESS-email_tactique-email_auto-SEO,1
AD_EXCHANGE_appnexus-email_auto-AFFILIATION-REFERRAL-AFFILIATION-REFERRAL-AFFILIATION-REFERRAL,1
DIRECT_ACCESS-AD_EXCHANGE_appnexus-DIRECT_ACCESS-AFFILIATION,1
email_auto-DIRECT_ACCESS-email_auto-DIRECT_ACCESS-email_auto-DIRECT_ACCESS-DISPLAY-email_auto-DIRECT_ACCESS-SEO-email_auto-DIRECT_ACCESS,1
email_auto-REFERRAL-email_auto-REFERRAL-email_auto-AD_EXCHANGE_appnexus,1
email_auto-SEO-DIRECT_ACCESS-email_auto-SEO-email_auto-DIRECT_ACCESS,1
AFFILIATION-REFERRAL-AD_EXCHANGE_appnexus-SEO,1
email_auto-DIRECT_ACCESS-email_auto-DIRECT_ACCESS-email_auto-DIRECT_ACCESS-email_auto-DIRECT_ACCESS-email_auto,1
AD_EXCHANGE_appnexus-SEO-AD_EXCHANGE_appnexus-email_auto-REFERRAL-SEO,1
DIRECT_ACCESS-SEO-email_auto-DIRECT_ACCESS-SEO-DIRECT_ACCESS-email_auto-DIRECT_ACCESS-SEO-DIRECT_ACCESS,1
SEO-AD_EXCHANGE_appnexus-SOCIAL-SEO,1
AFFILIATION-SEO-AFFILIATION-AD_EXCHANGE_appnexus-AFFILIATION-DIRECT_ACCESS-AD_EXCHANGE_appnexus-DIRECT_ACCESS-AD_EXCHANGE_appnexus-AFFILIATION,1
SEO-DIRECT_ACCESS-AD_EXCHANGE_appnexus-SEO-AD_EXCHANGE_appnexus-DIRECT_ACCESS-SEO,1
DISPLAY-email_auto-DIRECT_ACCESS,1
DIRECT_ACCESS-email_auto-SEO-DIRECT_ACCESS-email_auto-DIRECT_ACCESS,1
DIRECT_ACCESS-SEO-AFFILIATION-DIRECT_ACCESS-email_auto-SEO-DIRECT_ACCESS-SEO-DIRECT_ACCESS,1
DIRECT_ACCESS-email_tactique-DIRECT_ACCESS-email_tactique-DIRECT_ACCESS-email_tactique,1
SEO-email_auto-DIRECT_ACCESS-SEO-DIRECT_ACCESS,1
SEO-SOCIAL-DIRECT_ACCESS-SEO,1
DIRECT_ACCESS-SEO-AD_EXCHANGE_appnexus-REFERRAL-DIRECT_ACCESS-AD_EXCHANGE_appnexus-DIRECT_ACCESS-AD_EXCHANGE_appnexus-DIRECT_ACCESS,1
AD_EXCHANGE_appnexus-email_tactique-email_auto-AD_EXCHANGE_appnexus-email_tactique-AD_EXCHANGE_appnexus-email_auto-AD_EXCHANGE_appnexus-email_auto-DIRECT_ACCESS-email_tactique-DIRECT_ACCESS,1
AD_EXCHANGE_appnexus-DIRECT_ACCESS-SEO-REFERRAL-AFFILIATION-SEO,1
DIRECT_ACCESS-SEO-DIRECT_ACCESS-email_auto-DIRECT_ACCESS-SEO,1
email_auto-DIRECT_ACCESS-AD_EXCHANGE_appnexus-email_auto-SEO,1
DIRECT_ACCESS-SEO-email_tactique-email_auto-DIRECT_ACCESS-SEO-email_auto-DIRECT_ACCESS,1
SEO-DIRECT_ACCESS-SEO-email_tactique-email_auto-SEO-DIRECT_ACCESS-REFERRAL-DIRECT_ACCESS-email_auto-DIRECT_ACCESS,1
SEO-email_auto-REFERRAL-SEO,1
SEO-AD_EXCHANGE_appnexus-SEO-AD_EXCHANGE_appnexus-SEO-AFFILIATION-REFERRAL-AFFILIATION-DIRECT_ACCESS,1
SEO-AD_EXCHANGE_appnexus-SEO-AD_EXCHANGE_appnexus-SEO-AD_EXCHANGE_appnexus-DIRECT_ACCESS-AD_EXCHANGE_appnexus-DIRECT_ACCESS-AD_EXCHANGE_appnexus-DIRECT_ACCESS,1
REFERRAL-SEO-AD_EXCHANGE_appnexus-SEO,1
REFERRAL-SEO-DIRECT_ACCESS-AFFILIATION-REFERRAL-AFFILIATION-REFERRAL,1
DIRECT_ACCESS-email_auto-SEO-DIRECT_ACCESS-SEO-DIRECT_ACCESS-AD_EXCHANGE_appnexus-DIRECT_ACCESS-AD_EXCHANGE_appnexus-DIRECT_ACCESS-AD_EXCHANGE_appnexus-SEO,1
AFFILIATION-DIRECT_ACCESS-SEO-DIRECT_ACCESS-SEO-DIRECT_ACCESS-email_auto-DIRECT_ACCESS,1
email_auto-SEO-email_auto-SEO-DIRECT_ACCESS-SEO-DIRECT_ACCESS,1
email_auto-DIRECT_ACCESS-REFERRAL-SEO-DIRECT_ACCESS-SEO-email_auto-DIRECT_ACCESS-email_auto-DIRECT_ACCESS-SEO-DIRECT_ACCESS,1
AFFILIATION-REFERRAL-AFFILIATION-REFERRAL-AFFILIATION-REFERRAL-AFFILIATION-REFERRAL-AFFILIATION-REFERRAL-AFFILIATION-REFERRAL-AFFILIATION-REFERRAL-AFFILIATION-REFERRAL-AFFILIATION-REFERRAL-AFFILIATION-REFERRAL-AFFILIATION-REFERRAL-AFFILIATION-REFERRAL-AFFILIATION-REFERRAL-AFFILIATION-REFERRAL-AFFILIATION-REFERRAL,1
DIRECT_ACCESS-SEO-SOCIAL-SEO,1
AD_EXCHANGE_appnexus-email_auto-AD_EXCHANGE_appnexus-email_auto-AD_EXCHANGE_appnexus-SEO,1
AD_EXCHANGE_appnexus-SOCIAL-AD_EXCHANGE_appnexus-DIRECT_ACCESS,1
SEO-AD_EXCHANGE_appnexus-SEO-AD_EXCHANGE_appnexus-SEO-AD_EXCHANGE_appnexus-SEO-DIRECT_ACCESS-AD_EXCHANGE_appnexus-SEO,1
AFFILIATION-REFERRAL-AD_EXCHANGE_appnexus-AFFILIATION-REFERRAL-AFFILIATION-REFERRAL,1
DIRECT_ACCESS-SEO-AD_EXCHANGE_appnexus-DIRECT_ACCESS-AD_EXCHANGE_appnexus-SEO-DIRECT_ACCESS-SEO-AD_EXCHANGE_appnexus-DIRECT_ACCESS-SEO-DIRECT_ACCESS,1
SEO-DIRECT_ACCESS-AFFILIATION-REFERRAL-AFFILIATION,1
SEO-AD_EXCHANGE_appnexus-SEO-DIRECT_ACCESS-SEO-AD_EXCHANGE_appnexus-SEO-AD_EXCHANGE_appnexus,1
DIRECT_ACCESS-email_auto-DIRECT_ACCESS-SEO-DIRECT_ACCESS-SEO-DIRECT_ACCESS-SEO-DIRECT_ACCESS-email_auto-DIRECT_ACCESS-SEO-email_auto,1
AFFILIATION-REFERRAL-AFFILIATION-REFERRAL-AFFILIATION-REFERRAL-AFFILIATION,1
DIRECT_ACCESS-AFFILIATION-REFERRAL-DIRECT_ACCESS-AFFILIATION-REFERRAL,1
DIRECT_ACCESS-SEO-AFFILIATION-REFERRAL-SEO-DIRECT_ACCESS,1
DIRECT_ACCESS-SEO-DIRECT_ACCESS-SEO-DIRECT_ACCESS-AD_EXCHANGE_appnexus-DIRECT_ACCESS,1
DIRECT_ACCESS-SEO-DIRECT_ACCESS-SEO-AD_EXCHANGE_appnexus-SEO-AD_EXCHANGE_appnexus-SEO-AD_EXCHANGE_appnexus-SEO,1
SEO-DIRECT_ACCESS-SEO-AFFILIATION,1
REFERRAL-SEO-DIRECT_ACCESS-SEO-DIRECT_ACCESS-SEO-DIRECT_ACCESS,1
AD_EXCHANGE_appnexus-DIRECT_ACCESS-SEO-AD_EXCHANGE_appnexus,1
SEO-REFERRAL-DIRECT_ACCESS,1
AD_EXCHANGE_appnexus-SEO-DIRECT_ACCESS-AD_EXCHANGE_appnexus-SEO-DIRECT_ACCESS,1
REFERRAL-SEO-REFERRAL,1
SEO-DIRECT_ACCESS-SEO-DIRECT_ACCESS-email_auto-SEO-DIRECT_ACCESS,1
email_auto-AD_EXCHANGE_appnexus,1
email_auto-DIRECT_ACCESS-email_auto-DIRECT_ACCESS-AD_EXCHANGE_appnexus-email_auto-DIRECT_ACCESS-AFFILIATION-SEO-REFERRAL-AFFILIATION,1
SEO-AD_EXCHANGE_appnexus-SEO-email_tactique-SEO-email_tactique-SEO,1
SEO-email_auto-SEO-email_auto-DIRECT_ACCESS,1
DIRECT_ACCESS-SEO-AFFILIATION-SEO-DIRECT_ACCESS-REFERRAL-SEO,1
DIRECT_ACCESS-email_auto-DIRECT_ACCESS-email_auto-DIRECT_ACCESS-email_auto-DIRECT_ACCESS-email_auto,1
email_auto-DIRECT_ACCESS-email_auto-SEO-email_auto-DIRECT_ACCESS-SEO-email_auto-DIRECT_ACCESS-email_auto-DIRECT_ACCESS-REFERRAL,1
SEO-email_auto-AD_EXCHANGE_appnexus-SEO-AD_EXCHANGE_appnexus-SEO,1
email_tactique-email_auto-email_tactique-AD_EXCHANGE_appnexus-email_auto-AD_EXCHANGE_appnexus-DIRECT_ACCESS,1
AFFILIATION-REFERRAL-AFFILIATION-REFERRAL-SEO-AFFILIATION-REFERRAL,1
SEO-AD_EXCHANGE_appnexus-SEO-AD_EXCHANGE_appnexus-SEO-email_auto-REFERRAL-DIRECT_ACCESS-email_auto-REFERRAL,1
email_auto-DIRECT_ACCESS-AD_EXCHANGE_appnexus-DIRECT_ACCESS,1
DIRECT_ACCESS-email_auto-SEO-email_auto-DIRECT_ACCESS-email_auto-DIRECT_ACCESS,1
email_auto-email_tactique-email_auto-REFERRAL-DIRECT_ACCESS,1
AD_EXCHANGE_appnexus-SEO-DIRECT_ACCESS-AD_EXCHANGE_appnexus-DIRECT_ACCESS-AD_EXCHANGE_appnexus-DIRECT_ACCESS,1
AD_EXCHANGE_appnexus-AFFILIATION-SEO-AFFILIATION,1
AD_EXCHANGE_appnexus-SEO-AD_EXCHANGE_appnexus-SEO-REFERRAL,1
DIRECT_ACCESS-SEO-DIRECT_ACCESS-SEO-AFFILIATION-REFERRAL,1
email_auto-REFERRAL-email_auto-REFERRAL-email_auto-REFERRAL-email_auto-REFERRAL,1
SEO-AD_EXCHANGE_appnexus-SEO-AD_EXCHANGE_appnexus-email_auto-REFERRAL-email_auto-AD_EXCHANGE_appnexus-DIRECT_ACCESS-email_auto-REFERRAL,1
AD_EXCHANGE_appnexus-SEO-DIRECT_ACCESS-SEO-AD_EXCHANGE_appnexus,1
SEO-AD_EXCHANGE_appnexus-SEO-AD_EXCHANGE_appnexus-SEO-DIRECT_ACCESS-AD_EXCHANGE_appnexus-DIRECT_ACCESS-AD_EXCHANGE_appnexus-SEO,1
REFERRAL-SEO-DIRECT_ACCESS,1
SEO-AD_EXCHANGE_appnexus-SEO-AD_EXCHANGE_appnexus-REFERRAL-SEO,1
REFERRAL-DIRECT_ACCESS-REFERRAL-DIRECT_ACCESS-SEO-email_auto-DIRECT_ACCESS,1
AD_EXCHANGE_appnexus-email_auto-AD_EXCHANGE_appnexus-email_auto-DIRECT_ACCESS,1
email_auto-DIRECT_ACCESS-REFERRAL-SEO-email_auto-DIRECT_ACCESS,1
REFERRAL-SEO-DIRECT_ACCESS-AFFILIATION-REFERRAL-AFFILIATION-REFERRAL-AFFILIATION-REFERRAL-SEO-AFFILIATION-REFERRAL,1
email_auto-DIRECT_ACCESS-email_auto-SEO-DIRECT_ACCESS,1
SEO-email_tactique-DIRECT_ACCESS,1
SEO-AD_EXCHANGE_appnexus-SEO-AD_EXCHANGE_appnexus-email_auto-REFERRAL-AD_EXCHANGE_appnexus,1
email_auto-email_tactique-email_auto-email_tactique-email_auto-REFERRAL,1
DIRECT_ACCESS-AD_EXCHANGE_appnexus-email_auto-AD_EXCHANGE_appnexus-email_auto-DIRECT_ACCESS,1
AD_EXCHANGE_appnexus-DIRECT_ACCESS-AD_EXCHANGE_appnexus-DIRECT_ACCESS-AD_EXCHANGE_appnexus,1
REFERRAL-AD_EXCHANGE_appnexus-DIRECT_ACCESS-REFERRAL-AD_EXCHANGE_appnexus-AFFILIATION-AD_EXCHANGE_appnexus-SEO-AFFILIATION-REFERRAL,1
